raw,canon,has_pct,has_wt,has_vol,has_at,has_mol,has_colon,has_slash,many_dashes,paren,bracket,cluster
"(Ni, 55.0)(Fe, 20.0)(Cu, 5.0)(P, 10.0)(B, 10.0)","(Ni, 55.0)(Fe, 20.0)(Cu, 5.0)(P, 10.0)(B, 10.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"(Ni, 55.0)(Fe, 20.0)(Cu, 5.0)(P, 10.0)(B, 10.0)","(Ni, 55.0)(Fe, 20.0)(Cu, 5.0)(P, 10.0)(B, 10.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"(Ni, 55.0)(Fe, 20.0)(Cu, 5.0)(P, 10.0)(B, 10.0)","(Ni, 55.0)(Fe, 20.0)(Cu, 5.0)(P, 10.0)(B, 10.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"(Ni, 55.0)(Fe, 20.0)(Cu, 5.0)(P, 10.0)(B, 10.0)|(Ni, 40.0)(Fe, 40.0)(B, 20.0)|(Ni, 70.0)(Cu, 10.0)(P, 20.0)","(Ni, 55.0)(Fe, 20.0)(Cu, 5.0)(P, 10.0)(B, 10.0)|(Ni, 40.0)(Fe, 40.0)(B, 20.0)|(Ni, 70.0)(Cu, 10.0)(P, 20.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"(Ni, 55.0)(Fe, 20.0)(Cu, 5.0)(P, 10.0)(B, 10.0)","(Ni, 55.0)(Fe, 20.0)(Cu, 5.0)(P, 10.0)(B, 10.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"(Ni, 55.0)(Fe, 20.0)(Cu, 5.0)(P, 10.0)(B, 10.0)","(Ni, 55.0)(Fe, 20.0)(Cu, 5.0)(P, 10.0)(B, 10.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"(Ge, 15.0)(Te, 80.0)(Ag, 5.0)","(Ge, 15.0)(Te, 80.0)(Ag, 5.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,98
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"(Gd2O3, 10.0)(B2O3, 36.0)(Pb, 54.0)|(Gd2O3, 20.0)(B2O3, 32.0)(Pb, 48.0)|(Gd2O3, 30.0)(B2O3, 28.0)(Pb, 42.0)|(Gd2O3, 40.0)(B2O3, 24.0)(Pb, 36.0)|(Gd2O3, 50.0)(B2O3, 20.0)(Pb, 30.0)","(Gd2O3, 10.0)(B2O3, 36.0)(Pb, 54.0)|(Gd2O3, 20.0)(B2O3, 32.0)(Pb, 48.0)|(Gd2O3, 30.0)(B2O3, 28.0)(Pb, 42.0)|(Gd2O3, 40.0)(B2O3, 24.0)(Pb, 36.0)|(Gd2O3, 50.0)(B2O3, 20.0)(Pb, 30.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,118
"(Gd2O3, 0.0)(B2O3, 80.0)(Pb, 20.0)|(Gd2O3, 10.0)(B2O3, 72.0)(Pb, 18.0)|(Gd2O3, 20.0)(B2O3, 64.0)(Pb, 16.0)|(Gd2O3, 30.0)(B2O3, 56.0)(Pb, 14.0)|(Gd2O3, 40.0)(B2O3, 48.0)(Pb, 12.0)|(Gd2O3, 50.0)(B2O3, 40.0)(Pb, 10.0)","(Gd2O3, 0.0)(B2O3, 80.0)(Pb, 20.0)|(Gd2O3, 10.0)(B2O3, 72.0)(Pb, 18.0)|(Gd2O3, 20.0)(B2O3, 64.0)(Pb, 16.0)|(Gd2O3, 30.0)(B2O3, 56.0)(Pb, 14.0)|(Gd2O3, 40.0)(B2O3, 48.0)(Pb, 12.0)|(Gd2O3, 50.0)(B2O3, 40.0)(Pb, 10.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,118
"(Gd2O3, 10.0)(B2O3, 72.0)(Pb, 18.0)|(Gd2O3, 20.0)(B2O3, 64.0)(Pb, 16.0)|(Gd2O3, 30.0)(B2O3, 56.0)(Pb, 14.0)|(Gd2O3, 40.0)(B2O3, 48.0)(Pb, 12.0)|(Gd2O3, 50.0)(B2O3, 40.0)(Pb, 10.0)","(Gd2O3, 10.0)(B2O3, 72.0)(Pb, 18.0)|(Gd2O3, 20.0)(B2O3, 64.0)(Pb, 16.0)|(Gd2O3, 30.0)(B2O3, 56.0)(Pb, 14.0)|(Gd2O3, 40.0)(B2O3, 48.0)(Pb, 12.0)|(Gd2O3, 50.0)(B2O3, 40.0)(Pb, 10.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,118
"(Gd2O3, 0.0)(B2O3, 80.0)(Pb, 20.0)|(Gd2O3, 10.0)(B2O3, 72.0)(Pb, 18.0)|(Gd2O3, 20.0)(B2O3, 64.0)(Pb, 16.0)|(Gd2O3, 30.0)(B2O3, 56.0)(Pb, 14.0)|(Gd2O3, 40.0)(B2O3, 48.0)(Pb, 12.0)|(Gd2O3, 50.0)(B2O3, 40.0)(Pb, 10.0)","(Gd2O3, 0.0)(B2O3, 80.0)(Pb, 20.0)|(Gd2O3, 10.0)(B2O3, 72.0)(Pb, 18.0)|(Gd2O3, 20.0)(B2O3, 64.0)(Pb, 16.0)|(Gd2O3, 30.0)(B2O3, 56.0)(Pb, 14.0)|(Gd2O3, 40.0)(B2O3, 48.0)(Pb, 12.0)|(Gd2O3, 50.0)(B2O3, 40.0)(Pb, 10.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,118
"(Gd2O3, 30.0)(B2O3, 56.0)(Pb, 14.0)|(Gd2O3, 40.0)(B2O3, 48.0)(Pb, 12.0)|(Gd2O3, 0.0)(B2O3, 80.0)(Pb, 20.0)|(Gd2O3, 10.0)(B2O3, 72.0)(Pb, 18.0)|(Gd2O3, 50.0)(B2O3, 40.0)(Pb, 10.0)|(Gd2O3, 20.0)(B2O3, 64.0)(Pb, 16.0)","(Gd2O3, 30.0)(B2O3, 56.0)(Pb, 14.0)|(Gd2O3, 40.0)(B2O3, 48.0)(Pb, 12.0)|(Gd2O3, 0.0)(B2O3, 80.0)(Pb, 20.0)|(Gd2O3, 10.0)(B2O3, 72.0)(Pb, 18.0)|(Gd2O3, 50.0)(B2O3, 40.0)(Pb, 10.0)|(Gd2O3, 20.0)(B2O3, 64.0)(Pb, 16.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,118
"(Sb2Se3, 100.0)|(Sb2Se3, 100.0)","(Sb2Se3, 100.0)|(Sb2Se3, 100.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
"(GeSe2, 40.0)(Sb2Se3, 60.0)|(GeSe2, 50.0)(Sb2Se3, 50.0)","(GeSe2, 40.0)(Sb2Se3, 60.0)|(GeSe2, 50.0)(Sb2Se3, 50.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
"(GeSe2, 40.0)(Sb2Se3, 60.0)|(GeSe2, 50.0)(Sb2Se3, 50.0)","(GeSe2, 40.0)(Sb2Se3, 60.0)|(GeSe2, 50.0)(Sb2Se3, 50.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
"(Ge, 40.0)(Sb, 30.0)(Se, 30.0)|(Ge, 25.0)(Sb, 50.0)(Se, 25.0)","(Ge, 40.0)(Sb, 30.0)(Se, 30.0)|(Ge, 25.0)(Sb, 50.0)(Se, 25.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,104
"(GeSe2, 40.0)(Sb2Se3, 60.0)|(GeSe2, 50.0)(Sb2Se3, 50.0)","(GeSe2, 40.0)(Sb2Se3, 60.0)|(GeSe2, 50.0)(Sb2Se3, 50.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
"(GeS2, 40.0)(Sb2S3, 60.0)|(GeS2, 50.0)(Sb2S3, 50.0)","(GeS2, 40.0)(Sb2S3, 60.0)|(GeS2, 50.0)(Sb2S3, 50.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,64
"(GeSe2, 40.0)(Sb2Se3, 60.0)","(GeSe2, 40.0)(Sb2Se3, 60.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
"(GeSe2, 40.0)(Sb2Se3, 60.0)|(GeSe2, 50.0)(Sb2Se3, 50.0)","(GeSe2, 40.0)(Sb2Se3, 60.0)|(GeSe2, 50.0)(Sb2Se3, 50.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
"(GeSe2, 40.0)(Sb2Se3, 60.0)|(GeSe2, 50.0)(Sb2Se3, 50.0)","(GeSe2, 40.0)(Sb2Se3, 60.0)|(GeSe2, 50.0)(Sb2Se3, 50.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
"(GeSe2, 40.0)(Sb2Se3, 60.0)|(GeSe2, 50.0)(Sb2Se3, 50.0)","(GeSe2, 40.0)(Sb2Se3, 60.0)|(GeSe2, 50.0)(Sb2Se3, 50.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
"(Fe, 80.0)(Cr, 0.0)(Ni, 20.0)|(Mo, 66.67)(Fe, 33.33)(B, 0.0)|(Fe, 75.0)(B, 25.0)","(Fe, 80.0)(Cr, 0.0)(Ni, 20.0)|(Mo, 66.67)(Fe, 33.33)(B, 0.0)|(Fe, 75.0)(B, 25.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32
"(Fe, 64.0)(Cr, 16.0)(Ni, 20.0)|(Mo, 66.67)(Fe, 33.33)|(Fe, 75.0)(B, 25.0)","(Fe, 64.0)(Cr, 16.0)(Ni, 20.0)|(Mo, 66.67)(Fe, 33.33)|(Fe, 75.0)(B, 25.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32
"(Mo2FeB2, 100.0)|(Fe, 87.5)(Cr, 87.5)(Mo, 12.5)","(Mo2FeB2, 100.0)|(Fe, 87.5)(Cr, 87.5)(Mo, 12.5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32
"(Fe, 64.0)(Cr, 16.0)(Ni, 20.0)|(Fe3B, 100.0)","(Fe, 64.0)(Cr, 16.0)(Ni, 20.0)|(Fe3B, 100.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32
"(Fe, 80.0)(P, 12.0)(C, 4.0)(B, 4.0)(Mo, 3.0)","(Fe, 80.0)(P, 12.0)(C, 4.0)(B, 4.0)(Mo, 3.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,67
"(amorphous phase, 25.0)(Fe, 69.0)(Cr, 25.0)(Mo, 6.0)|(Fe, 87.5)(Cr, 87.5)(Mo, 12.5)","(amorphous phase, 25.0)(Fe, 69.0)(Cr, 25.0)(Mo, 6.0)|(Fe, 87.5)(Cr, 87.5)(Mo, 12.5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32
"(Fe, 64.0)(Cr, 16.0)(Ni, 20.0)|(Fe, 70.0)(Cr, 17.5)(Mo, 12.5)","(Fe, 64.0)(Cr, 16.0)(Ni, 20.0)|(Fe, 70.0)(Cr, 17.5)(Mo, 12.5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"(Fe, 69.0)(Cr, 25.0)(Mo, 6.0)","(Fe, 69.0)(Cr, 25.0)(Mo, 6.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32
"(Fe, 86.5)(Cr, 0.0)(Mo, 12.5)","(Fe, 86.5)(Cr, 0.0)(Mo, 12.5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32
"(GeSe2, 54.0)(Ga2Se3, 21.0)(NaI, 25.0)","(GeSe2, 54.0)(Ga2Se3, 21.0)(NaI, 25.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
"(GeSe2, 54.0)(Ga2Se3, 21.0)(NaI, 25.0)","(GeSe2, 54.0)(Ga2Se3, 21.0)(NaI, 25.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
"(GeSe2, 54.0)(Ga2Se3, 21.0)(NaI, 25.0)","(GeSe2, 54.0)(Ga2Se3, 21.0)(NaI, 25.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
"(GeSe2, 54.0)(Ga2Se3, 21.0)(NaI, 25.0)","(GeSe2, 54.0)(Ga2Se3, 21.0)(NaI, 25.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
"(GeGa4Se8, 50.0)(Ga2Se3, 50.0)","(GeGa4Se8, 50.0)(Ga2Se3, 50.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
"(GeSe2, 54.0)(Ga2Se3, 21.0)(NaI, 25.0)","(GeSe2, 54.0)(Ga2Se3, 21.0)(NaI, 25.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
"(GeSe2, 54.0)(Ga2Se3, 21.0)(NaI, 25.0)","(GeSe2, 54.0)(Ga2Se3, 21.0)(NaI, 25.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
"(Sb2Se3, 50.0)(Cu2GeSe3, 50.0)","(Sb2Se3, 50.0)(Cu2GeSe3, 50.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
"(Sb2Se3, 100.0)|(Cu2GeSe3, 100.0)","(Sb2Se3, 100.0)|(Cu2GeSe3, 100.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"(Cu2GeSe3, 50.0)(Sb2Se3, 50.0)","(Cu2GeSe3, 50.0)(Sb2Se3, 50.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
"(GeSe2, 40.0)(Sb2Se3, 40.0)(CuI, 20.0)","(GeSe2, 40.0)(Sb2Se3, 40.0)(CuI, 20.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
"(Se, 78.0)(Te, 20.0)(Zn, 2.0)|(Se, 76.0)(Te, 20.0)(Zn, 4.0)|(Se, 75.0)(Te, 20.0)(Zn, 5.0)|(Se, 74.0)(Te, 20.0)(Zn, 6.0)","(Se, 78.0)(Te, 20.0)(Zn, 2.0)|(Se, 76.0)(Te, 20.0)(Zn, 4.0)|(Se, 75.0)(Te, 20.0)(Zn, 5.0)|(Se, 74.0)(Te, 20.0)(Zn, 6.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,99
"(Se, 78.4)(Te, 19.6)(Zn, 2.0)|(Se, 76.8)(Te, 19.2)(Zn, 4.0)|(Se, 76.0)(Te, 19.0)(Zn, 5.0)|(Se, 75.2)(Te, 18.8)(Zn, 6.0)","(Se, 78.4)(Te, 19.6)(Zn, 2.0)|(Se, 76.8)(Te, 19.2)(Zn, 4.0)|(Se, 76.0)(Te, 19.0)(Zn, 5.0)|(Se, 75.2)(Te, 18.8)(Zn, 6.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,99
"(Se, 99.999)(Te, 0.001)(Zn, 0.001)","(Se, 99.999)(Te, 0.001)(Zn, 0.001)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"(Se, 78.0)(Te, 20.0)(Zn, 2.0)|(Se, 76.0)(Te, 20.0)(Zn, 4.0)|(Se, 75.0)(Te, 20.0)(Zn, 5.0)|(Se, 74.0)(Te, 20.0)(Zn, 6.0)","(Se, 78.0)(Te, 20.0)(Zn, 2.0)|(Se, 76.0)(Te, 20.0)(Zn, 4.0)|(Se, 75.0)(Te, 20.0)(Zn, 5.0)|(Se, 74.0)(Te, 20.0)(Zn, 6.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,99
"(Se, 78.0)(Te, 20.0)(Zn, 2.0)|(Se, 76.0)(Te, 20.0)(Zn, 4.0)|(Se, 75.0)(Te, 20.0)(Zn, 5.0)|(Se, 74.0)(Te, 20.0)(Zn, 6.0)","(Se, 78.0)(Te, 20.0)(Zn, 2.0)|(Se, 76.0)(Te, 20.0)(Zn, 4.0)|(Se, 75.0)(Te, 20.0)(Zn, 5.0)|(Se, 74.0)(Te, 20.0)(Zn, 6.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,99
"(Se, 78.0)(Te, 20.0)(Zn, 2.0)|(Se, 76.0)(Te, 20.0)(Zn, 4.0)|(Se, 75.0)(Te, 20.0)(Zn, 5.0)|(Se, 74.0)(Te, 20.0)(Zn, 6.0)","(Se, 78.0)(Te, 20.0)(Zn, 2.0)|(Se, 76.0)(Te, 20.0)(Zn, 4.0)|(Se, 75.0)(Te, 20.0)(Zn, 5.0)|(Se, 74.0)(Te, 20.0)(Zn, 6.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,99
"(Se, 78.0)(Te, 20.0)(Zn, 2.0)|(Se, 76.0)(Te, 20.0)(Zn, 4.0)|(Se, 75.0)(Te, 20.0)(Zn, 5.0)|(Se, 74.0)(Te, 20.0)(Zn, 6.0)","(Se, 78.0)(Te, 20.0)(Zn, 2.0)|(Se, 76.0)(Te, 20.0)(Zn, 4.0)|(Se, 75.0)(Te, 20.0)(Zn, 5.0)|(Se, 74.0)(Te, 20.0)(Zn, 6.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,99
"(Zn, 4.0)(Se-Te, 96.0)|(Zn, 2.0)(Se-Te, 98.0)|(Zn, 5.0)(Se-Te, 95.0)|(Zn, 6.0)(Se-Te, 94.0)","(Zn, 4.0)(Se-Te, 96.0)|(Zn, 2.0)(Se-Te, 98.0)|(Zn, 5.0)(Se-Te, 95.0)|(Zn, 6.0)(Se-Te, 94.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9
"(Se, 94.0)(Te, 4.0)(Zn, 2.0)|(Se, 91.0)(Te, 5.0)(Zn, 4.0)|(Se, 89.0)(Te, 6.0)(Zn, 5.0)","(Se, 94.0)(Te, 4.0)(Zn, 2.0)|(Se, 91.0)(Te, 5.0)(Zn, 4.0)|(Se, 89.0)(Te, 6.0)(Zn, 5.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,99
"(Se, 78.0)(Te, 20.0)(Zn, 2.0)|(Se, 76.0)(Te, 20.0)(Zn, 4.0)|(Se, 75.0)(Te, 20.0)(Zn, 5.0)|(Se, 74.0)(Te, 20.0)(Zn, 6.0)","(Se, 78.0)(Te, 20.0)(Zn, 2.0)|(Se, 76.0)(Te, 20.0)(Zn, 4.0)|(Se, 75.0)(Te, 20.0)(Zn, 5.0)|(Se, 74.0)(Te, 20.0)(Zn, 6.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,99
"(Gd, 55.0)(Co, 17.5)(Al, 24.5)(Mn, 3.0)|(Gd, 55.0)(Co, 17.5)(Al, 24.5)(Fe, 3.0)|(Gd, 55.0)(Co, 17.5)(Al, 24.5)(Cu, 3.0)","(Gd, 55.0)(Co, 17.5)(Al, 24.5)(Mn, 3.0)|(Gd, 55.0)(Co, 17.5)(Al, 24.5)(Fe, 3.0)|(Gd, 55.0)(Co, 17.5)(Al, 24.5)(Cu, 3.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"(Gd, 55.0)(Co, 17.5)(Al, 24.5)(Mn, 3.0)|(Gd, 55.0)(Co, 17.5)(Al, 24.5)(Fe, 3.0)|(Gd, 55.0)(Co, 17.5)(Al, 24.5)(Cu, 3.0)","(Gd, 55.0)(Co, 17.5)(Al, 24.5)(Mn, 3.0)|(Gd, 55.0)(Co, 17.5)(Al, 24.5)(Fe, 3.0)|(Gd, 55.0)(Co, 17.5)(Al, 24.5)(Cu, 3.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"(Gd, 34.0)(Ni, 33.0)(Al, 33.0)|(Gd, 36.0)(Tb, 20.0)(Co, 20.0)(Al, 24.0)","(Gd, 34.0)(Ni, 33.0)(Al, 33.0)|(Gd, 36.0)(Tb, 20.0)(Co, 20.0)(Al, 24.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37
"(Gd, 55.0)(Co, 17.5)(Al, 24.5)(Mn, 3.0)|(Gd, 55.0)(Co, 17.5)(Al, 24.5)(Fe, 3.0)|(Gd, 55.0)(Co, 17.5)(Al, 24.5)(Cu, 3.0)","(Gd, 55.0)(Co, 17.5)(Al, 24.5)(Mn, 3.0)|(Gd, 55.0)(Co, 17.5)(Al, 24.5)(Fe, 3.0)|(Gd, 55.0)(Co, 17.5)(Al, 24.5)(Cu, 3.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"(Gd, 55.0)(Co, 22.5)(Al, 24.5)(Mn, 3.0)|(Gd, 55.0)(Co, 22.5)(Al, 24.5)(Fe, 3.0)|(Gd, 55.0)(Co, 22.5)(Al, 24.5)(Cu, 3.0)","(Gd, 55.0)(Co, 22.5)(Al, 24.5)(Mn, 3.0)|(Gd, 55.0)(Co, 22.5)(Al, 24.5)(Fe, 3.0)|(Gd, 55.0)(Co, 22.5)(Al, 24.5)(Cu, 3.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"(Gd, 55.0)(Co, 17.5)(Al, 27.5)","(Gd, 55.0)(Co, 17.5)(Al, 27.5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"(Gd, 65.0)(Mn, 33.0)(Ge, 2.0)|(Gd, 65.0)(Mn, 34.0)(Ge, 1.0)|(Gd, 65.0)(Mn, 32.0)(Ge, 3.0)|(Gd, 65.0)(Mn, 25.0)(Ge, 10.0)","(Gd, 65.0)(Mn, 33.0)(Ge, 2.0)|(Gd, 65.0)(Mn, 34.0)(Ge, 1.0)|(Gd, 65.0)(Mn, 32.0)(Ge, 3.0)|(Gd, 65.0)(Mn, 25.0)(Ge, 10.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37
"(Gd, 20.0)(Dy, 20.0)(Er, 20.0)(Ho, 20.0)(Tb, 20.0)","(Gd, 20.0)(Dy, 20.0)(Er, 20.0)(Ho, 20.0)(Tb, 20.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32
"(Gd, 25.0)(Mn, 75.0)|(Gd, 25.0)(Fe, 75.0)|(Gd, 25.0)(Cu, 75.0)|(Gd, 55.0)(Co, 17.5)(Al, 27.5)","(Gd, 25.0)(Mn, 75.0)|(Gd, 25.0)(Fe, 75.0)|(Gd, 25.0)(Cu, 75.0)|(Gd, 55.0)(Co, 17.5)(Al, 27.5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"(Gd, 55.0)(Co, 17.5)(Al, 27.5)(Mn, 3.0)|(Gd, 55.0)(Co, 17.5)(Al, 27.5)(Fe, 3.0)|(Gd, 55.0)(Co, 17.5)(Al, 27.5)(Cu, 3.0)","(Gd, 55.0)(Co, 17.5)(Al, 27.5)(Mn, 3.0)|(Gd, 55.0)(Co, 17.5)(Al, 27.5)(Fe, 3.0)|(Gd, 55.0)(Co, 17.5)(Al, 27.5)(Cu, 3.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"(Na2O, 29.0)(B2O3, 71.0)|(K2O, 25.0)(B2O3, 75.0)|(Na2O, 30.0)(B2O3, 70.0)","(Na2O, 29.0)(B2O3, 71.0)|(K2O, 25.0)(B2O3, 75.0)|(Na2O, 30.0)(B2O3, 70.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"(Na2O, 25.0)(B2O3, 75.0)","(Na2O, 25.0)(B2O3, 75.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"(M2O, 30.0)(B2O3, 70.0)|(M2O, 25.0)(B2O3, 75.0)|(M2O, 29.0)(B2O3, 71.0)","(M2O, 30.0)(B2O3, 70.0)|(M2O, 25.0)(B2O3, 75.0)|(M2O, 29.0)(B2O3, 71.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"(Na2O, 30.0)(SiO2, 69.0)(Eu2O3, 1.0)|(Na2O, 25.0)(SiO2, 74.0)(Eu2O3, 1.0)|(Na2O, 29.0)(SiO2, 70.0)(Eu2O3, 1.0)","(Na2O, 30.0)(SiO2, 69.0)(Eu2O3, 1.0)|(Na2O, 25.0)(SiO2, 74.0)(Eu2O3, 1.0)|(Na2O, 29.0)(SiO2, 70.0)(Eu2O3, 1.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"(Nd2O3, 8.0)(Other, 92.0)|(Nd2O3, 25.0)(Other, 75.0)|(Nd2O3, 35.0)(SrO, 0.0)(Other, 65.0)|(Nd2O3, 0.0)(SiO2, 0.0)(Other, 100.0)","(Nd2O3, 8.0)(Other, 92.0)|(Nd2O3, 25.0)(Other, 75.0)|(Nd2O3, 35.0)(SrO, 0.0)(Other, 65.0)|(Nd2O3, 0.0)(SiO2, 0.0)(Other, 100.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"(SrO, 10.0)(Nd2O3, 40.0)(SiO2, 50.0)","(SrO, 10.0)(Nd2O3, 40.0)(SiO2, 50.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,124
"(Na2O, 30.0)(B2O3, 70.0)|(Na2O, 25.0)(B2O3, 75.0)|(Na2O, 29.0)(B2O3, 71.0)","(Na2O, 30.0)(B2O3, 70.0)|(Na2O, 25.0)(B2O3, 75.0)|(Na2O, 29.0)(B2O3, 71.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"(SiO2, 100.0)","(SiO2, 100.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
"(Na2O, 30.0)(B2O3, 70.0)|(Na2O, 25.0)(B2O3, 75.0)|(Na2O, 29.0)(B2O3, 71.0)","(Na2O, 30.0)(B2O3, 70.0)|(Na2O, 25.0)(B2O3, 75.0)|(Na2O, 29.0)(B2O3, 71.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"(Nd, 11.11)(SiO4, 66.67)(O2, 22.22)|(Nd, 26.19)(SiO4, 42.86)(O26, 30.95)","(Nd, 11.11)(SiO4, 66.67)(O2, 22.22)|(Nd, 26.19)(SiO4, 42.86)(O26, 30.95)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,73
