raw,canon,has_pct,has_wt,has_vol,has_at,has_mol,has_colon,has_slash,many_dashes,paren,bracket,cluster
"The band structures of M1-xPrxF2+x (M=Ba, Ca, x=0.25) show that these compounds have a metallic behavior for spin up, while for spin down a semiconductor behavior is observed with an indirect band gap M-X equal to 3.21 eV for Ba1-xPrxF2+x and indirect band gap Γ-X equal to 2.77 eV for Ca1-xPrxF2+x.","The band structures of M1-xPrxF2+x (M=Ba, Ca, x=0.25) show that these compounds have a metallic behavior for spin up, while for spin down a semiconductor behavior is observed with an indirect band gap M-X equal to 3.21 eV for Ba1-xPrxF2+x and indirect band gap Γ-X equal to 2.77 eV for Ca1-xPrxF2+x.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1
These values are smaller than those of binary compounds MF2.,These values are smaller than those of binary compounds MF2.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42
It is well known that the doping of fluorides (host matrix) with rare earth ions leads to band gap materials smaller than those of the host matrix.,It is well known that the doping of fluorides (host matrix) with rare earth ions leads to band gap materials smaller than those of the host matrix.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"It is found that the two fluorides BaF2 and CaF2 have band gaps equal to 6.95 and 7.14 eV [5], respectively.","It is found that the two fluorides BaF2 and CaF2 have band gaps equal to 6.95 and 7.14 eV [5], respectively.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65
"In order to understand the electronic properties of doped Ba1-xPrxF2+x and Ca1-xPrxF2+x, we also calculate the projected density of states (DOS) using LDA + U as shown in Figs. 4 and 5 .","In order to understand the electronic properties of doped Ba1-xPrxF2+x and Ca1-xPrxF2+x, we also calculate the projected density of states (DOS) using LDA + U as shown in Figs. 4 and 5 .",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,64
"For both spins, in Ba1-xPrxF2+x, the calculations of DOS in valence bands, show that the Pr-f bands (with a small contribution) hybridize with the F-p, Ba-p and Ba-d states around −4.65 eV and in the spectral region [2.53–14.0] eV; it is also noticed that F-p hybridizes with Ba-p at 10.75 eV. We can see that the conduction band is dominated in the interval [2.50–10.20] eV by Pr-d and Ba-d states.","For both spins, in Ba1-xPrxF2+x, the calculations of DOS in valence bands, show that the Pr-f bands (with a small contribution) hybridize with the F-p, Ba-p and Ba-d states around −4.65 eV and in the spectral region [2.53-14.0] eV; it is also noticed that F-p hybridizes with Ba-p at 10.75 eV. We can see that the conduction band is dominated in the interval [2.50-10.20] eV by Pr-d and Ba-d states.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,29
"In Ca1-xPrxF2+x, Pr-f states (with a small contribution) hybridizes with Pr-d, F-p and Ca-p states in the interval","In Ca1-xPrxF2+x, Pr-f states (with a small contribution) hybridizes with Pr-d, F-p and Ca-p states in the interval",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1
"In the band conduction, in the range [2.50–14] eV Pr-f hybridizes with Pr-d and F-p states.","In the band conduction, in the range [2.50-14] eV Pr-f hybridizes with Pr-d and F-p states.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,40
"For both compounds, the majority Pr-f bands are centered around the Fermi level while the minority Pr-f states have been shifted away from the EF level (1.55, 1.46 eV above EF for Ba1-xPrxF2+x and Ca1-xPrxF2+x respectively).","For both compounds, the majority Pr-f bands are centered around the Fermi level while the minority Pr-f states have been shifted away from the EF level (1.55, 1.46 eV above EF for Ba1-xPrxF2+x and Ca1-xPrxF2+x respectively).",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,64
"The present work focuses on the optical properties of the doped M0.75Pr0.25F2.25 fluorides (M=Ba, Ca), using both LSDA + U and LSDA calculations, by computing dielectric function ε(ω), absorption coefficient α(ω), refractive index n(ω), extinction coefficient K(ω), reflectivity R(ω) and energy loss L(ω), as shown in Figs.","The present work focuses on the optical properties of the doped M0.75Pr0.25F2.25 fluorides (M=Ba, Ca), using both LSDA + U and LSDA calculations, by computing dielectric function ε(ω), absorption coefficient α(ω), refractive index n(ω), extinction coefficient K(ω), reflectivity R(ω) and energy loss L(ω), as shown in Figs.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,96
"6 shows the real part of the dielectric function ε1(ω) evolution in the energy range [0−40] eV for doped fluorides MxPr1−xF2+x (M=Ba, Ca, x=0.25) using both approximations LSDA and LSDA + U.","6 shows the real part of the dielectric function ε1(ω) evolution in the energy range [0−40] eV for doped fluorides MxPr1−xF2+x (M=Ba, Ca, x=0.25) using both approximations LSDA and LSDA + U.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11
"For Ca0.75Pr0.25F2.25, the curves are almost similar in the limit of zero photon energy: ε1(0)=3.05 (LSDA) and 3.04 (LSDA + U).","For Ca0.75Pr0.25F2.25, the curves are almost similar in the limit of zero photon energy: ε1(0)=3.05 (LSDA) and 3.04 (LSDA + U).",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,96
For BaxPr1−xF2+x the effect of the U term is to shift the energy towards the short wavelengths.,For BaxPr1−xF2+x the effect of the U term is to shift the energy towards the short wavelengths.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
The maximum peaks are located at 9.51 eV (LSDA + U) and 9.75 eV (LSDA) for Ca0.75Pr0.25F2.25.,The maximum peaks are located at 9.51 eV (LSDA + U) and 9.75 eV (LSDA) for Ca0.75Pr0.25F2.25.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"In Ba0.75Pr0.25F2.25, ε1(ω) is negative in the spectral ranges [19.83–20.26], [21.00–21.80], [22.62–25.60] eV by using the LSDA approximation, while the LSDA + U gives the values [12.9–14.65], [27.25–30.40] eV. For Ca0.75Pr0.25F2.25, we found [12.9–14.52] and [27.00–30] eV with LSDA and [12.29–13.62] and","In Ba0.75Pr0.25F2.25, ε1(ω) is negative in the spectral ranges [19.83-20.26], [21.00-21.80], [22.62-25.60] eV by using the LSDA approximation, while the LSDA + U gives the values [12.9-14.65], [27.25-30.40] eV. For Ca0.75Pr0.25F2.25, we found [12.9-14.52] and [27.00-30] eV with LSDA and [12.29-13.62] and",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,29
In Table 2 we have listed the values of ε1(0) for both BaxPr1−xF2+x and CaxPr1−xF2+x.,In Table 2 we have listed the values of ε1(0) for both BaxPr1−xF2+x and CaxPr1−xF2+x.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,69
The calculated dielectric constant ε1(0) from LSDA are higher compared to the DFT + U method for Ba0.75Pr0.25F2.25.,The calculated dielectric constant ε1(0) from LSDA are higher compared to the DFT + U method for Ba0.75Pr0.25F2.25.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"To the best of our knowledge, there is no experimental or theoretical data of these compounds to compare with.","To the best of our knowledge, there is no experimental or theoretical data of these compounds to compare with.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42
"The absorption coefficient α(ω), the extinction coefficient K(ω), the refractive index n(ω), the reflectivity R(ω) and the energy loss for both Ba0.75Pr0.25F2.25 and Ca0.75Pr0.25F2.25 alloys are shown in Figs.","The absorption coefficient α(ω), the extinction coefficient K(ω), the refractive index n(ω), the reflectivity R(ω) and the energy loss for both Ba0.75Pr0.25F2.25 and Ca0.75Pr0.25F2.25 alloys are shown in Figs.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,96
"As noted earlier, it appears that the Hubbard's term does not have a great effect on optical properties in Ca0.25Pr0.75F2.25: the curves are almost identical with a slight difference in the spectral range [20–27.5].","As noted earlier, it appears that the Hubbard's term does not have a great effect on optical properties in Ca0.25Pr0.75F2.25: the curves are almost identical with a slight difference in the spectral range [20-27.5].",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,88
"The highest peak is located at 27 eV. For Ba0.25Pr0.75F2.25, we can clearly see the effect of Hubbard's term on the absorption spectrum.","The highest peak is located at 27 eV. For Ba0.25Pr0.75F2.25, we can clearly see the effect of Hubbard's term on the absorption spectrum.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
"The refractive index and extinction coefficient of Ba0.75Pr0.25F2.25 and Ca0.75Pr0.25F2.25 are depicted in Figs. 8 and 9, respectively.","The refractive index and extinction coefficient of Ba0.75Pr0.25F2.25 and Ca0.75Pr0.25F2.25 are depicted in Figs. 8 and 9, respectively.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
"One can notice that for Ca0.75Pr0.25F2.25, at the low energy, there is no difference in the calculated curves obtained by both approximations but there is a weak shifting towards higher energy.","One can notice that for Ca0.75Pr0.25F2.25, at the low energy, there is no difference in the calculated curves obtained by both approximations but there is a weak shifting towards higher energy.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
"For Ba0.75Pr0.25F2.25, the calculated static values n(0) with LSDA (2.04) are significantly higher than those obtained with LSDA + U (1.63).","For Ba0.75Pr0.25F2.25, the calculated static values n(0) with LSDA (2.04) are significantly higher than those obtained with LSDA + U (1.63).",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"The most important peaks of extinction coefficient are located at 22.95 eV and 27.68 eV for Ba0.75Pr0.25F2.25 and Ca0.75Pr0.25F2.25, respectively for both approximations LSDA + U and LSDA.","The most important peaks of extinction coefficient are located at 22.95 eV and 27.68 eV for Ba0.75Pr0.25F2.25 and Ca0.75Pr0.25F2.25, respectively for both approximations LSDA + U and LSDA.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
In Ca0.75Pr0.25F2.25 the same behavior as the other optical magnitudes is observed for low energy.,In Ca0.75Pr0.25F2.25 the same behavior as the other optical magnitudes is observed for low energy.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
In Ba0.75Pr0.25F2.25 the figure shows that the curves obtained with the two approximations have almost the same behavior for high energy.,In Ba0.75Pr0.25F2.25 the figure shows that the curves obtained with the two approximations have almost the same behavior for high energy.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
"From LSDA + U, R(ω) is equal to 6% indicating an insulating behavior and a transparent nature in the infrared, visible and ultra-violet ranges.","From LSDA + U, R(ω) is equal to 6% indicating an insulating behavior and a transparent nature in the infrared, visible and ultra-violet ranges.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
The energy loss spectrum of Ba0.75Pr0.25F2.25 and Ca0.75Pr0.25F2.25 is presented in Fig. 11(a) and (b).,The energy loss spectrum of Ba0.75Pr0.25F2.25 and Ca0.75Pr0.25F2.25 is presented in Fig. 11(a) and (b).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"In Ca0.75Pr0.25F2.25 the main peaks, which are related to the plasma frequency, are found around 32.85 eV (LSDA + U) and two others which seem to be fused in a single peak around 31 eV. For Ba0.75Pr0.25F2.25, the highest peak is located at 25.23 eV (LSDA + U) and around 25.86 eV (LSDA) which quite wide and less intense.","In Ca0.75Pr0.25F2.25 the main peaks, which are related to the plasma frequency, are found around 32.85 eV (LSDA + U) and two others which seem to be fused in a single peak around 31 eV. For Ba0.75Pr0.25F2.25, the highest peak is located at 25.23 eV (LSDA + U) and around 25.86 eV (LSDA) which quite wide and less intense.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46
"In this work, the structural, electronic and optical properties of the cubic fluorides Praseodymium doped BaF2 and CaF2 are reported using spin polarized full potential calculations using LSDA and LSDA + U approximations.","In this work, the structural, electronic and optical properties of the cubic fluorides Praseodymium doped BaF2 and CaF2 are reported using spin polarized full potential calculations using LSDA and LSDA + U approximations.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
The structural parameters obtained in the level of LDA approximation are in reasonable agreement with the experimental and theoretical findings for binary compounds.,The structural parameters obtained in the level of LDA approximation are in reasonable agreement with the experimental and theoretical findings for binary compounds.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42
"For the doped fluorides (x=0.25), the values are close to the experimental results.","For the doped fluorides (x=0.25), the values are close to the experimental results.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,94
"It is found that, due to the existence of 4f electrons of Praseodymium, the compounds M0.75Pr0.25F2.25 (M=Ba,Ca) are predicted as half-metallic.","It is found that, due to the existence of 4f electrons of Praseodymium, the compounds M0.75Pr0.25F2.25 (M=Ba,Ca) are predicted as half-metallic.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,79
"Optical properties such as the dielectric function ε(ω) and properties derived from it were also calculated using LDA + U and LDA approximations in the energy range [0−40] eV. For Ca0.75Pr0.25F2.25, we found that there is a no difference between the results for LSDA and LSDA + U at low energies however, a shift is observed for the high energies.","Optical properties such as the dielectric function ε(ω) and properties derived from it were also calculated using LDA + U and LDA approximations in the energy range [0−40] eV. For Ca0.75Pr0.25F2.25, we found that there is a no difference between the results for LSDA and LSDA + U at low energies however, a shift is observed for the high energies.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11
"In Ba0.75Pr0.25F2.25, there is a clear difference between the two approximations in the whole spectral region and particularly in the infrared, visible and ultraviolet region of spectrum.","In Ba0.75Pr0.25F2.25, there is a clear difference between the two approximations in the whole spectral region and particularly in the infrared, visible and ultraviolet region of spectrum.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79
"The study of these properties shows that the doped fluorides M0.75Pr0.25F2.25 (M=Ba, Ca) are transparent in the infrared, visible and ultraviolet wavelength bands.","The study of these properties shows that the doped fluorides M0.75Pr0.25F2.25 (M=Ba, Ca) are transparent in the infrared, visible and ultraviolet wavelength bands.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,79
"Our predicted results for M0.75Pr0.25F2.25 (M=Ba, Ca) must be confirmed by future experimental and theoretical studies.","Our predicted results for M0.75Pr0.25F2.25 (M=Ba, Ca) must be confirmed by future experimental and theoretical studies.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,79
Title: Synthesis crystal structure and magnetic properties of the oxometallates KBaMnO Abstract: Single crystals of KBaMnO4 and KBaAsO4 were grown using the hydroflux method and characterized by single crystal X-ray diffraction.,Title: Synthesis crystal structure and magnetic properties of the oxometallates KBaMnO Abstract: Single crystals of KBaMnO4 and KBaAsO4 were grown using the hydroflux method and characterized by single crystal X-ray diffraction.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,102
"Both compounds crystallize in the orthorhombic space group Pnma with a=7.7795(4) Å, b=5.8263(3) Å, and c=10.2851(5) Å for the manganate and a=7.7773(10) Å, b=5.8891(8) Å, and c=10.3104(13)","Both compounds crystallize in the orthorhombic space group Pnma with a=7.7795(4) Å, b=5.8263(3) Å, and c=10.2851(5) Å for the manganate and a=7.7773(10) Å, b=5.8891(8) Å, and c=10.3104(13)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,67
"The materials exhibit a three-dimensional crystal structure consisting of isolated MnO4 3− or AsO4 3− tetrahedra, with the charge balance maintained by K+ and Ba2+.","The materials exhibit a three-dimensional crystal structure consisting of isolated MnO4 3− or AsO4 3− tetrahedra, with the charge balance maintained by K+ and Ba2+.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
"Each tetrahedron is surrounded by six K+ and five Ba2+, and shares its corner/edge with KO10 polyhedra and corner/edge/face with BaO9 polyhedra, respectively.","Each tetrahedron is surrounded by six K+ and five Ba2+, and shares its corner/edge with KO10 polyhedra and corner/edge/face with BaO9 polyhedra, respectively.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5
Keywords: Crystal growth Crystal structure Magnetism Hydroflux KBaMnO4 KBaAsO4 Acknowledgements: Acknowledgments: Acknowledgments,Keywords: Crystal growth Crystal structure Magnetism Hydroflux KBaMnO4 KBaAsO4 Acknowledgements: Acknowledgments: Acknowledgments,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,102
Introduction: The ability to crystallize and characterize new materials often depends on the availability of an appropriate synthetic method for the compositions of interest.,Introduction: The ability to crystallize and characterize new materials often depends on the availability of an appropriate synthetic method for the compositions of interest.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,102
Arsenates and manganates (Mn5+) are examples of classes of materials that have proven difficult to prepare using typical crystal growth approaches.,Arsenates and manganates (Mn5+) are examples of classes of materials that have proven difficult to prepare using typical crystal growth approaches.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,104
Mn5+ was first prepared in a complex oxide by Lux from strong alkali solutions,Mn5+ was first prepared in a complex oxide by Lux from strong alkali solutions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
Most Mn5+ compounds previously synthesized were prepared by the solid state method under O2 flow near 1000 °C,Most Mn5+ compounds previously synthesized were prepared by the solid state method under O2 flow near 1000 °C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97
More recent investigations have prepared manganates via low temperature routes such as hydrothermal synthesis or flux growth.,More recent investigations have prepared manganates via low temperature routes such as hydrothermal synthesis or flux growth.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
"Much of the literature has focused on the intense colors exhibited by Mn5+ compounds [5], while other investigations have focused on the near infrared emission of manganates and their potential use in laser materials [6].","Much of the literature has focused on the intense colors exhibited by Mn5+ compounds [5], while other investigations have focused on the near infrared emission of manganates and their potential use in laser materials [6].",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65
More recent studies of the magnetic properties of Ba3Mn2O8 have brought renewed interest in the magnetic properties of solids containing Mn5+,More recent studies of the magnetic properties of Ba3Mn2O8 have brought renewed interest in the magnetic properties of solids containing Mn5+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
Arsenates have recently raised environmental concerns when they are found in ground water and significant research has focused on methods to remove arsenic from water [11].,Arsenates have recently raised environmental concerns when they are found in ground water and significant research has focused on methods to remove arsenic from water [11].,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65
"In solid-state chemistry, arsenates have been identified as useful building blocks for inorganic framework materials, such as MOFs and zeolites, where the AsO4 3− unit can sometimes be used in place of phosphate, PO4 3−","In solid-state chemistry, arsenates have been identified as useful building blocks for inorganic framework materials, such as MOFs and zeolites, where the AsO4 3− unit can sometimes be used in place of phosphate, PO4 3−",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
We sought to determine if the hydroflux approach to crystal growth could be extended to main group elements and become a route to growing arsenate single crystals.,We sought to determine if the hydroflux approach to crystal growth could be extended to main group elements and become a route to growing arsenate single crystals.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
"Using this approach, we were able to prepare both manganates and arsenates, KBaMnO4 and KBaAsO4, single crystals out of a potassium hydroxide hydroflux.","Using this approach, we were able to prepare both manganates and arsenates, KBaMnO4 and KBaAsO4, single crystals out of a potassium hydroxide hydroflux.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
"Herein, we report on the synthesis and crystal structure of the new arsenate KBaAsO4 and the crystal structure, optical and magnetic properties of KBaMnO4.","Herein, we report on the synthesis and crystal structure of the new arsenate KBaAsO4 and the crystal structure, optical and magnetic properties of KBaMnO4.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
Experimental Details: 2.1 Crystal growth Single crystals of KBaAsO4 were grown out of a hydroflux of potassium hydroxide containing approximately 33% water by weight.,Experimental Details: 2.1 Crystal growth Single crystals of KBaAsO4 were grown out of a hydroflux of potassium hydroxide containing approximately 33% water by weight.,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80
The reaction was carried out in a 23 mL polytetrafluoroethylene (PTFE) lined stainless steel autoclave.,The reaction was carried out in a 23 mL polytetrafluoroethylene (PTFE) lined stainless steel autoclave.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"A mixture of 0.75 mmol of As2O3 (0.1320 g) (Alfa Aesar, 99.95%), 1 mmol of Ba(NO3)2 (0.2614 g) (Alfa Aesar, 99.95%), 8 g of KOH (VWR, 85%), and 4 mL of deionized water were added to the autoclave, which was sealed.","A mixture of 0.75 mmol of As2O3 (0.1320 g) (Alfa Aesar, 99.95%), 1 mmol of Ba(NO3)2 (0.2614 g) (Alfa Aesar, 99.95%), 8 g of KOH (VWR, 85%), and 4 mL of deionized water were added to the autoclave, which was sealed.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
Single crystals of KBaMnO4 were grown from a mixed NaOH/KOH hydroflux.,Single crystals of KBaMnO4 were grown from a mixed NaOH/KOH hydroflux.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5
"Crystal growth was carried out in a custom fabricated, virgin PTFE vessel with∼23 mL total volume.","Crystal growth was carried out in a custom fabricated, virgin PTFE vessel with∼23 mL total volume.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
"1.5 mmols of Ba(OH)2·8H2O (Alfa Aesar, 99+%) and 1 mmol of KMnO4 (Fisher Scientific, ACS Grade) were added to a hydroflux made from 5.6 g of KOH (Fisher Scientific, ACS grade pellets) 4.3 g of NaOH (Fisher Scientific, ACS grade pellets) and 4 g of water.","1.5 mmols of Ba(OH)2·8H2O (Alfa Aesar, 99+%) and 1 mmol of KMnO4 (Fisher Scientific, ACS Grade) were added to a hydroflux made from 5.6 g of KOH (Fisher Scientific, ACS grade pellets) 4.3 g of NaOH (Fisher Scientific, ACS grade pellets) and 4 g of water.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
"The reaction mixtures were heated to 230 °C at 5 °C per minute and held for 12 h before being cooled at a rate of 0.3 °C per minute to 80C. 2.2 Single crystal X-Ray diffraction X-ray intensity data from single crystals of KBaMnO4 and KBaAsO4 were collected at 298(2) K using a Bruker SMART APEX diffractometer (Mo Kα radiation, λ=0.71073 Å)","The reaction mixtures were heated to 230 °C at 5 °C per minute and held for 12 h before being cooled at a rate of 0.3 °C per minute to 80C. 2.2 Single crystal X-Ray diffraction X-ray intensity data from single crystals of KBaMnO4 and KBaAsO4 were collected at 298(2) K using a Bruker SMART APEX diffractometer (Mo Kα radiation, λ=0.71073 Å)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,63
"The crystals were mounted on carbon tape and analyzed using a 30 kV accelerating voltage and an accumulation time of 15 s. As a qualitative measure, the EDS confirmed the presence of each element and corroborated the approximate elemental ratios.","The crystals were mounted on carbon tape and analyzed using a 30 kV accelerating voltage and an accumulation time of 15 s. As a qualitative measure, the EDS confirmed the presence of each element and corroborated the approximate elemental ratios.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
2.4 Magnetic susceptibility measurements The DC magnetic susceptibility of KBaMnO4 was measured as a function of temperature using a Quantum Design MPMS SQUID VSM.,2.4 Magnetic susceptibility measurements The DC magnetic susceptibility of KBaMnO4 was measured as a function of temperature using a Quantum Design MPMS SQUID VSM.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
Crystal Growth: Single crystals of KBaAsO4 were grown out of a hydroflux of potassium hydroxide containing approximately 33% water by weight.,Crystal Growth: Single crystals of KBaAsO4 were grown out of a hydroflux of potassium hydroxide containing approximately 33% water by weight.,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80
The reaction was carried out in a 23 mL polytetrafluoroethylene (PTFE) lined stainless steel autoclave.,The reaction was carried out in a 23 mL polytetrafluoroethylene (PTFE) lined stainless steel autoclave.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
"A mixture of 0.75 mmol of As2O3 (0.1320 g) (Alfa Aesar, 99.95%), 1 mmol of Ba(NO3)2 (0.2614 g) (Alfa Aesar, 99.95%), 8 g of KOH (VWR, 85%), and 4 mL of deionized water were added to the autoclave, which was sealed.","A mixture of 0.75 mmol of As2O3 (0.1320 g) (Alfa Aesar, 99.95%), 1 mmol of Ba(NO3)2 (0.2614 g) (Alfa Aesar, 99.95%), 8 g of KOH (VWR, 85%), and 4 mL of deionized water were added to the autoclave, which was sealed.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
"After cooling, the liquid in the autoclave was poured out, and the crystals inside were dislodged from the sides and rinsed out of the autoclave with methanol.","After cooling, the liquid in the autoclave was poured out, and the crystals inside were dislodged from the sides and rinsed out of the autoclave with methanol.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55
Single crystals of KBaMnO4 were grown from a mixed NaOH/KOH hydroflux.,Single crystals of KBaMnO4 were grown from a mixed NaOH/KOH hydroflux.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5
"Crystal growth was carried out in a custom fabricated, virgin PTFE vessel with∼23 mL total volume.","Crystal growth was carried out in a custom fabricated, virgin PTFE vessel with∼23 mL total volume.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
"1.5 mmols of Ba(OH)2·8H2O (Alfa Aesar, 99+%) and 1 mmol of KMnO4 (Fisher Scientific, ACS Grade) were added to a hydroflux made from 5.6 g of KOH (Fisher Scientific, ACS grade pellets) 4.3 g of NaOH (Fisher Scientific, ACS grade pellets) and 4 g of water.","1.5 mmols of Ba(OH)2·8H2O (Alfa Aesar, 99+%) and 1 mmol of KMnO4 (Fisher Scientific, ACS Grade) were added to a hydroflux made from 5.6 g of KOH (Fisher Scientific, ACS grade pellets) 4.3 g of NaOH (Fisher Scientific, ACS grade pellets) and 4 g of water.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
"The reaction mixtures were heated to 230 °C at 5 °C per minute and held for 12 h before being cooled at a rate of 0.3 °C per minute to 80C. Single Crystal X-ray Diffraction: X-ray intensity data from single crystals of KBaMnO4 and KBaAsO4 were collected at 298(2) K using a Bruker SMART APEX diffractometer (Mo Kα radiation, λ=0.71073 Å)","The reaction mixtures were heated to 230 °C at 5 °C per minute and held for 12 h before being cooled at a rate of 0.3 °C per minute to 80C. Single Crystal X-ray Diffraction: X-ray intensity data from single crystals of KBaMnO4 and KBaAsO4 were collected at 298(2) K using a Bruker SMART APEX diffractometer (Mo Kα radiation, λ=0.71073 Å)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,63
Energy-dispersive Spectroscopy (eds): Elemental analysis was performed on the crystals using a Tescan Vega 3 scanning electron microscope (SEM) with EDS capabilities.,Energy-dispersive Spectroscopy (eds): Elemental analysis was performed on the crystals using a Tescan Vega 3 scanning electron microscope (SEM) with EDS capabilities.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,97
